map,scenario,time_limit_sec,algorithm,agents,lcbs_c1,lcbs_c2,alg_c1,alg_c2,match
maze-32-32-2,1,30,BBMOCBS_k1,5,180,462,180,462,1
maze-32-32-2,1,30,BBMOCBS_k5,5,180,462,180,458,0
maze-32-32-2,1,30,BBMOCBS_k10,5,180,462,180,455,0
maze-32-32-2,1,30,BBMOCBS_pex,5,180,462,,,0
maze-32-32-2,1,30,BBMOCBS_eps,5,180,462,,,0
maze-32-32-2,2,30,BBMOCBS_k1,5,152,409,152,409,1
maze-32-32-2,2,30,BBMOCBS_k5,5,152,409,152,403,0
maze-32-32-2,2,30,BBMOCBS_k10,5,152,409,152,405,0
maze-32-32-2,2,30,BBMOCBS_pex,5,152,409,,,0
maze-32-32-2,2,30,BBMOCBS_eps,5,152,409,,,0
maze-32-32-2,3,30,BBMOCBS_k1,5,308,813,308,813,1
maze-32-32-2,3,30,BBMOCBS_k5,5,308,813,308,815,0
maze-32-32-2,3,30,BBMOCBS_k10,5,308,813,,,0
maze-32-32-2,3,30,BBMOCBS_pex,5,308,813,,,0
maze-32-32-2,3,30,BBMOCBS_eps,5,308,813,,,0
maze-32-32-2,4,30,BBMOCBS_k1,5,361,1024,361,1024,0
maze-32-32-2,4,30,BBMOCBS_k5,5,361,1024,,,0
maze-32-32-2,4,30,BBMOCBS_k10,5,361,1024,,,0
maze-32-32-2,4,30,BBMOCBS_pex,5,361,1024,,,0
maze-32-32-2,4,30,BBMOCBS_eps,5,361,1024,,,0
maze-32-32-2,5,30,BBMOCBS_k1,5,237,641,237,641,1
maze-32-32-2,5,30,BBMOCBS_k5,5,237,641,237,631,0
maze-32-32-2,5,30,BBMOCBS_k10,5,237,641,237,632,0
maze-32-32-2,5,30,BBMOCBS_pex,5,237,641,,,0
maze-32-32-2,5,30,BBMOCBS_eps,5,237,641,,,0
maze-32-32-2,6,30,BBMOCBS_k1,5,314,830,314,830,1
maze-32-32-2,6,30,BBMOCBS_k5,5,314,830,314,815,0
maze-32-32-2,6,30,BBMOCBS_k10,5,314,830,314,813,0
maze-32-32-2,6,30,BBMOCBS_pex,5,314,830,,,0
maze-32-32-2,6,30,BBMOCBS_eps,5,314,830,,,0
maze-32-32-2,7,30,BBMOCBS_k1,5,,,,,0
maze-32-32-2,7,30,BBMOCBS_k5,5,,,,,0
maze-32-32-2,7,30,BBMOCBS_k10,5,,,,,0
maze-32-32-2,7,30,BBMOCBS_pex,5,,,,,0
maze-32-32-2,7,30,BBMOCBS_eps,5,,,,,0
maze-32-32-2,8,30,BBMOCBS_k1,5,282,760,282,760,1
maze-32-32-2,8,30,BBMOCBS_k5,5,282,760,280,755,0
maze-32-32-2,8,30,BBMOCBS_k10,5,282,760,,,0
maze-32-32-2,8,30,BBMOCBS_pex,5,282,760,,,0
maze-32-32-2,8,30,BBMOCBS_eps,5,282,760,,,0
maze-32-32-2,9,30,BBMOCBS_k1,5,349,918,349,918,1
maze-32-32-2,9,30,BBMOCBS_k5,5,349,918,349,895,0
maze-32-32-2,9,30,BBMOCBS_k10,5,349,918,349,896,0
